words@oem1960m	@oem1960m	251.353	251.618	/
words@oem1960m	@oem1960m	260.182	260.376	не
words@oem1960m	@oem1960m	260.376	260.57	ну
words@oem1960m	@oem1960m	260.57	260.764	чт...
words@oem1960m	@oem1960m	260.764	260.958	что
words@oem1960m	@oem1960m	260.958	261.152	секунду
words@oem1960m	@oem1960m	261.152	261.346	/
words@oem1960m	@oem1960m	261.346	261.54	что
words@oem1960m	@oem1960m	261.54	261.734	значит
words@oem1960m	@oem1960m	261.734	261.928	не
words@oem1960m	@oem1960m	261.928	262.122	приходит
words@oem1960m	@oem1960m	262.122	262.316	?
words@oem1960m	@oem1960m	262.316	262.51	/
words@oem1960m	@oem1960m	262.51	262.713	/
words@oem1960m	@oem1960m	262.716	262.9	ты
words@oem1960m	@oem1960m	262.9	263.084	нет
words@oem1960m	@oem1960m	263.084	263.268	ты
words@oem1960m	@oem1960m	263.268	263.452	начинай
words@oem1960m	@oem1960m	263.452	263.636	с
words@oem1960m	@oem1960m	263.636	263.82	того
words@oem1960m	@oem1960m	263.82	264.004	что
words@oem1960m	@oem1960m	264.004	264.188	ты
words@oem1960m	@oem1960m	264.188	264.372	говоришь
words@oem1960m	@oem1960m	264.372	264.556	Олег
words@oem1960m	@oem1960m	264.556	264.74	Евгеньевич
words@oem1960m	@oem1960m	264.74	264.924	/
words@oem1960m	@oem1960m	264.924	265.108	у
words@oem1960m	@oem1960m	265.108	265.292	меня
words@oem1960m	@oem1960m	265.292	265.476	такого-то
words@oem1960m	@oem1960m	265.476	265.66	премьера
words@oem1960m	@oem1960m	265.66	265.844	если
words@oem1960m	@oem1960m	265.844	266.028	вы
words@oem1960m	@oem1960m	266.028	266.212	к....
words@oem1960m	@oem1960m	266.212	266.396	не
words@oem1960m	@oem1960m	266.396	266.58	придете
words@oem1960m	@oem1960m	266.58	266.764	я
words@oem1960m	@oem1960m	266.764	266.948	вас
words@oem1960m	@oem1960m	266.948	267.132	убью
words@oem1960m	@oem1960m	267.132	267.316	я
words@oem1960m	@oem1960m	267.316	267.5	знаю
words@oem1960m	@oem1960m	267.5	267.684	что
words@oem1960m	@oem1960m	267.684	267.868	у
words@oem1960m	@oem1960m	267.868	268.052	вас
words@oem1960m	@oem1960m	268.052	268.236	спектакль
words@oem1960m	@oem1960m	268.236	268.42	/
words@oem1960m	@oem1960m	268.42	268.63	/
words@oem1960m	@oem1960m	268.635	268.835	это
words@oem1960m	@oem1960m	268.835	269.035	так
words@oem1960m	@oem1960m	269.035	269.235	всегда
words@oem1960m	@oem1960m	269.235	269.435	/
words@oem1960m	@oem1960m	269.435	269.638	/
words@oem1960m	@oem1960m	277.489	279.784	#смеется#
words@oem1960m	@oem1960m	302.989	305.481	#смеется#
words@oem1960m	@oem1960m	310.422	310.626	а
words@oem1960m	@oem1960m	310.626	310.83	скажи
words@oem1960m	@oem1960m	310.83	311.034	как
words@oem1960m	@oem1960m	311.034	311.238	у
words@oem1960m	@oem1960m	311.238	311.442	тебя
words@oem1960m	@oem1960m	311.442	311.646	родилась
words@oem1960m	@oem1960m	311.646	311.85	идея
words@oem1960m	@oem1960m	311.85	312.054	вот
words@oem1960m	@oem1960m	312.054	312.258	именно
words@oem1960m	@oem1960m	312.258	312.462	этого
words@oem1960m	@oem1960m	312.462	312.666	с...
words@oem1960m	@oem1960m	312.666	312.87	принимал
words@oem1960m	@oem1960m	312.87	313.074	ты
words@oem1960m	@oem1960m	313.074	313.278	участие
words@oem1960m	@oem1960m	313.278	313.482	в
words@oem1960m	@oem1960m	313.482	313.686	создании
words@oem1960m	@oem1960m	313.686	313.89	сценария
words@oem1960m	@oem1960m	313.89	314.094	?
words@oem1960m	@oem1960m	314.094	314.298	/
words@oem1960m	@oem1960m	314.298	314.503	/
words@oem1960m	@oem1960m	314.543	314.802	я
words@oem1960m	@oem1960m	314.802	315.061	тебе
words@oem1960m	@oem1960m	315.061	315.32	скажу
words@oem1960m	@oem1960m	315.32	315.579	п...
words@oem1960m	@oem1960m	315.579	315.838	пример
words@oem1960m	@oem1960m	315.838	316.097	/
words@oem1960m	@oem1960m	316.097	316.356	потому
words@oem1960m	@oem1960m	316.356	316.615	что
words@oem1960m	@oem1960m	316.615	316.874	вот
words@oem1960m	@oem1960m	316.874	317.133	например
words@oem1960m	@oem1960m	317.133	317.392	/
words@oem1960m	@oem1960m	317.392	317.651	я
words@oem1960m	@oem1960m	317.651	317.91	когда-то
words@oem1960m	@oem1960m	317.91	318.169	сыграл
words@oem1960m	@oem1960m	318.169	318.428	Ва...
words@oem1960m	@oem1960m	318.428	318.687	Вацлава
words@oem1960m	@oem1960m	318.687	318.946	Нижинского
words@oem1960m	@oem1960m	318.946	319.205	/
words@oem1960m	@oem1960m	319.205	319.464	и
words@oem1960m	@oem1960m	319.464	319.723	/
words@oem1960m	@oem1960m	319.723	319.982	я
words@oem1960m	@oem1960m	319.982	320.241	понятия
words@oem1960m	@oem1960m	320.241	320.5	не
words@oem1960m	@oem1960m	320.5	320.759	имел
words@oem1960m	@oem1960m	320.759	321.018	кто
words@oem1960m	@oem1960m	321.018	321.277	такой
words@oem1960m	@oem1960m	321.277	321.536	Вацлав
words@oem1960m	@oem1960m	321.536	321.795	Нижинский
words@oem1960m	@oem1960m	321.795	322.054	/
words@oem1960m	@oem1960m	322.054	322.313	я
words@oem1960m	@oem1960m	322.313	322.572	ходил
words@oem1960m	@oem1960m	322.572	322.831	и
words@oem1960m	@oem1960m	322.831	323.09	меня
words@oem1960m	@oem1960m	323.09	323.349	как-то
words@oem1960m	@oem1960m	323.349	323.608	заинтересовала
words@oem1960m	@oem1960m	323.608	323.867	фотография
words@oem1960m	@oem1960m	323.867	324.126	/
words@oem1960m	@oem1960m	324.126	324.385	он
words@oem1960m	@oem1960m	324.385	324.644	такой
words@oem1960m	@oem1960m	324.644	324.903	стоит
words@oem1960m	@oem1960m	324.903	325.162	какой-то
words@oem1960m	@oem1960m	325.162	325.421	такой
words@oem1960m	@oem1960m	325.421	325.68	мм
words@oem1960m	@oem1960m	325.68	325.939	то
words@oem1960m	@oem1960m	325.939	326.198	ли
words@oem1960m	@oem1960m	326.198	326.457	Фавна
words@oem1960m	@oem1960m	326.457	326.716	он
words@oem1960m	@oem1960m	326.716	326.975	там
words@oem1960m	@oem1960m	326.975	327.234	#нрзб#
words@oem1960m	@oem1960m	327.234	327.493	/
words@oem1960m	@oem1960m	327.493	327.759	/
words@oem1960m	@oem1960m	328.016	328.272	да
words@oem1960m	@oem1960m	328.272	328.528	да
words@oem1960m	@oem1960m	328.528	328.784	да
words@oem1960m	@oem1960m	328.784	329.04	/
words@oem1960m	@oem1960m	329.04	329.296	я
words@oem1960m	@oem1960m	329.296	329.552	смотрю
words@oem1960m	@oem1960m	329.552	329.808	что
words@oem1960m	@oem1960m	329.808	330.064	это
words@oem1960m	@oem1960m	330.064	330.32	такое
words@oem1960m	@oem1960m	330.32	330.576	/
words@oem1960m	@oem1960m	330.576	330.832	потом
words@oem1960m	@oem1960m	330.832	331.088	я
words@oem1960m	@oem1960m	331.088	331.344	/
words@oem1960m	@oem1960m	331.344	331.6	с...
words@oem1960m	@oem1960m	331.6	331.856	словосочетание
words@oem1960m	@oem1960m	331.856	332.112	такое
words@oem1960m	@oem1960m	332.112	332.368	ну
words@oem1960m	@oem1960m	332.368	332.624	вот
words@oem1960m	@oem1960m	332.624	332.88	если
words@oem1960m	@oem1960m	332.88	333.136	можно
words@oem1960m	@oem1960m	333.136	333.392	назвать
words@oem1960m	@oem1960m	333.392	333.648	имя
words@oem1960m	@oem1960m	333.648	333.904	фамилию
words@oem1960m	@oem1960m	333.904	334.16	словосочетанием
words@oem1960m	@oem1960m	334.16	334.416	Вацлав
words@oem1960m	@oem1960m	334.416	334.672	Нижинский
words@oem1960m	@oem1960m	334.672	334.928	/
words@oem1960m	@oem1960m	334.928	335.184	мне
words@oem1960m	@oem1960m	335.184	335.44	что-то
words@oem1960m	@oem1960m	335.44	335.696	понравилось
words@oem1960m	@oem1960m	335.696	335.952	а
words@oem1960m	@oem1960m	335.952	336.208	потом
words@oem1960m	@oem1960m	336.208	336.464	где-то
words@oem1960m	@oem1960m	336.464	336.72	работал
words@oem1960m	@oem1960m	336.72	336.976	в
words@oem1960m	@oem1960m	336.976	337.232	Лондоне
words@oem1960m	@oem1960m	337.232	337.488	и
words@oem1960m	@oem1960m	337.488	337.744	какая-то
words@oem1960m	@oem1960m	337.744	338.0	туса
words@oem1960m	@oem1960m	338.0	338.256	большая
words@oem1960m	@oem1960m	338.256	338.512	/
words@oem1960m	@oem1960m	338.512	338.768	ко
words@oem1960m	@oem1960m	338.768	339.024	мне
words@oem1960m	@oem1960m	339.024	339.28	подходит
words@oem1960m	@oem1960m	339.28	339.536	бабулька
words@oem1960m	@oem1960m	339.536	339.792	какая-то
words@oem1960m	@oem1960m	339.792	340.048	/
words@oem1960m	@oem1960m	340.048	340.305	/
words@oem1960m	@oem1960m	340.474	340.868	такая
words@oem1960m	@oem1960m	340.868	341.262	бабулька
words@oem1960m	@oem1960m	341.262	341.656	тут
words@oem1960m	@oem1960m	341.656	342.05	у
words@oem1960m	@oem1960m	342.05	342.444	нее
words@oem1960m	@oem1960m	342.444	342.838	тут
words@oem1960m	@oem1960m	342.838	343.232	по
words@oem1960m	@oem1960m	343.232	343.626	состоянию
words@oem1960m	@oem1960m	343.626	344.02	на
words@oem1960m	@oem1960m	344.02	344.414	каждой
words@oem1960m	@oem1960m	344.414	344.808	бусине
words@oem1960m	@oem1960m	344.808	345.202	/
words@oem1960m	@oem1960m	345.202	345.596	она
words@oem1960m	@oem1960m	345.596	345.99	такая
words@oem1960m	@oem1960m	345.99	346.384	тут
words@oem1960m	@oem1960m	346.384	346.778	тоже
words@oem1960m	@oem1960m	346.778	347.172	по
words@oem1960m	@oem1960m	347.172	347.566	по
words@oem1960m	@oem1960m	347.566	347.96	четыре
words@oem1960m	@oem1960m	347.96	348.354	автомобиля
words@oem1960m	@oem1960m	348.354	348.75	/
words@oem1960m	@oem1960m	348.764	349.045	это
words@oem1960m	@oem1960m	349.045	349.326	видно
words@oem1960m	@oem1960m	349.326	349.607	прямо
words@oem1960m	@oem1960m	349.607	349.888	/
words@oem1960m	@oem1960m	349.888	350.169	/
words@oem1960m	@oem1960m	350.366	350.63	и
words@oem1960m	@oem1960m	350.63	350.894	она
words@oem1960m	@oem1960m	350.894	351.158	подходит
words@oem1960m	@oem1960m	351.158	351.422	ко
words@oem1960m	@oem1960m	351.422	351.686	мне
words@oem1960m	@oem1960m	351.686	351.95	я
words@oem1960m	@oem1960m	351.95	352.214	ее
words@oem1960m	@oem1960m	352.214	352.478	первый
words@oem1960m	@oem1960m	352.478	352.742	раз
words@oem1960m	@oem1960m	352.742	353.006	в
words@oem1960m	@oem1960m	353.006	353.27	жизни
words@oem1960m	@oem1960m	353.27	353.534	вижу
words@oem1960m	@oem1960m	353.534	353.798	/
words@oem1960m	@oem1960m	353.798	354.062	и
words@oem1960m	@oem1960m	354.062	354.326	она
words@oem1960m	@oem1960m	354.326	354.59	мне
words@oem1960m	@oem1960m	354.59	354.854	говорит
words@oem1960m	@oem1960m	354.854	355.118	русская
words@oem1960m	@oem1960m	355.118	355.382	/
words@oem1960m	@oem1960m	355.382	355.646	и
words@oem1960m	@oem1960m	355.646	355.91	она
words@oem1960m	@oem1960m	355.91	356.174	мне
words@oem1960m	@oem1960m	356.174	356.438	говорит
words@oem1960m	@oem1960m	356.438	356.702	вы
words@oem1960m	@oem1960m	356.702	356.966	должны
words@oem1960m	@oem1960m	356.966	357.23	сыграть
words@oem1960m	@oem1960m	357.23	357.494	Нижинского
words@oem1960m	@oem1960m	357.494	357.758	/
words@oem1960m	@oem1960m	357.758	358.045	/
words@oem1960m	@oem1960m	358.224	358.53	я
words@oem1960m	@oem1960m	358.53	358.836	думаю
words@oem1960m	@oem1960m	358.836	359.142	что
words@oem1960m	@oem1960m	359.142	359.448	ж
words@oem1960m	@oem1960m	359.448	359.754	вы
words@oem1960m	@oem1960m	359.754	360.06	пристали
words@oem1960m	@oem1960m	360.06	360.366	все
words@oem1960m	@oem1960m	360.366	360.672	ко
words@oem1960m	@oem1960m	360.672	360.978	мне
words@oem1960m	@oem1960m	360.978	361.284	с
words@oem1960m	@oem1960m	361.284	361.59	этим
words@oem1960m	@oem1960m	361.59	361.896	Нижинским
words@oem1960m	@oem1960m	361.896	362.202	?
words@oem1960m	@oem1960m	362.202	362.508	/
words@oem1960m	@oem1960m	362.508	362.814	я
words@oem1960m	@oem1960m	362.814	363.12	похо...
words@oem1960m	@oem1960m	363.12	363.426	иду
words@oem1960m	@oem1960m	363.426	363.732	случайно
words@oem1960m	@oem1960m	363.732	364.038	захожу
words@oem1960m	@oem1960m	364.038	364.344	в
words@oem1960m	@oem1960m	364.344	364.65	какое-то
words@oem1960m	@oem1960m	364.65	364.956	/
words@oem1960m	@oem1960m	364.956	365.262	аа
words@oem1960m	@oem1960m	365.262	365.568	м...
words@oem1960m	@oem1960m	365.568	365.874	магазин
words@oem1960m	@oem1960m	365.874	366.18	в
words@oem1960m	@oem1960m	366.18	366.486	Лондоне
words@oem1960m	@oem1960m	366.486	366.792	спуск...
words@oem1960m	@oem1960m	366.792	367.098	бах
words@oem1960m	@oem1960m	367.098	367.404	вот
words@oem1960m	@oem1960m	367.404	367.71	такой
words@oem1960m	@oem1960m	367.71	368.016	огромный
words@oem1960m	@oem1960m	368.016	368.322	альбом
words@oem1960m	@oem1960m	368.322	368.628	Вацлав
words@oem1960m	@oem1960m	368.628	368.967	Нижинский
words@oem1960m	@oem1960m	369.068	369.327	и
words@oem1960m	@oem1960m	369.327	369.586	вот
words@oem1960m	@oem1960m	369.586	369.845	у
words@oem1960m	@oem1960m	369.845	370.104	меня
words@oem1960m	@oem1960m	370.104	370.363	так
words@oem1960m	@oem1960m	370.363	370.622	вот
words@oem1960m	@oem1960m	370.622	370.881	аа
words@oem1960m	@oem1960m	370.881	371.14	началась
words@oem1960m	@oem1960m	371.14	371.399	копиться
words@oem1960m	@oem1960m	371.399	371.658	и...
words@oem1960m	@oem1960m	371.658	371.917	информация
words@oem1960m	@oem1960m	371.917	372.176	которая
words@oem1960m	@oem1960m	372.176	372.435	потом
words@oem1960m	@oem1960m	372.435	372.694	вылилась
words@oem1960m	@oem1960m	372.694	372.953	в
words@oem1960m	@oem1960m	372.953	373.212	спектакль
words@oem1960m	@oem1960m	373.212	373.471	/
words@oem1960m	@oem1960m	373.471	373.73	а
words@oem1960m	@oem1960m	373.73	373.989	вот
words@oem1960m	@oem1960m	373.989	374.248	у
words@oem1960m	@oem1960m	374.248	374.507	тебя
words@oem1960m	@oem1960m	374.507	374.766	был
words@oem1960m	@oem1960m	374.766	375.025	какой-то
words@oem1960m	@oem1960m	375.025	375.284	толчок
words@oem1960m	@oem1960m	375.284	375.543	или
words@oem1960m	@oem1960m	375.543	375.802	просто
words@oem1960m	@oem1960m	375.802	376.061	/
words@oem1960m	@oem1960m	376.061	376.32	вот
words@oem1960m	@oem1960m	376.32	376.579	ты
words@oem1960m	@oem1960m	376.579	376.838	как
